,median_mz(Da),IQR_mz(ppm),Q1_RT(s),median_RT(s),Q3_RT(s),N_samples,N_ms2-spectra,Q1_silhouette,median_silhouette,Q3_silhouette,Q1_intramodule_cosine,median_intramodule_cosine,Q3_intramodule_cosine,min_mz,max_mz,min_RT(s),max_RT(s),min_silhouette,max_silhouette,min_intramodule_cosine,max_intramodule_cosine,feat_id,11011,11012,11013,11111,11121,11131,11211,11212,11213,11221,11222,11223,11231,11232,11233,11311,11312,11313,12011,12012,12013,12111,12112,12113,12211,12212,12213,12221,12222,12223,12231,12232,12233,12311,12312,12313,13011,13012,13013,13111,13112,13113,13211,13212,13213,13221,13222,13223,13231,13232,13233,13311,13312,13313,21111_noSPE,21121_noSPE,21131_noSPE,21211_noSPE,21221_noSPE,21231_noSPE
3283,203.091194699975,0.4256856931861275,237.5672970066,240.0848763237,242.39275004958,3.0,5.0,0.9648148667221036,0.972130095118386,0.9799380460400192,0.9858765602111816,0.9914530515670776,0.9959093332290648,203.091157326632,203.0912546795824,237.233815599432,242.693734050732,0.9559359532617864,0.9810603496437044,0.984710454940796,0.997427225112915,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3281,203.091188989116,0.484563588143211,138.0374664912,145.52701463796,149.813573683245,3.0,14.0,0.8756882178233103,0.90407491811524,0.9223924735152272,0.8231143951416016,0.9656234383583068,0.9871140122413636,203.0910898174494,203.0912821292812,132.92290432548,155.046977282505,0.7667385697244021,0.9246907596978702,0.6779449582099915,0.9929771423339844,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3280,203.0813513927655,0.5684371556178431,140.64006193974,144.95838680364,154.506951237675,12.0,34.0,0.8912680745124817,0.9164936244487762,0.9347042739391328,0.8541858792304993,0.9334391355514526,0.9691998958587646,203.08123539923923,203.0814773559573,139.252751279811,157.758852900036,0.8590362727642059,0.9386539399623872,0.7743948101997375,0.9857964515686036,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3271,203.0589686114435,0.6770358503285632,393.70320805404,394.1700686464201,394.308820153245,58.0,58.0,0.9978774785995485,0.9982519447803496,0.9984039664268494,0.9972513914108276,0.9989715814590454,0.9993662238121032,203.05882383503524,203.05908842275863,392.839372433178,394.497134459982,0.9938458561897278,0.9984556078910828,0.9920843839645386,0.9996277689933776,676.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3270,203.0523757934575,0.2514736974714404,22.06466206407,24.52780571079,27.06597396231,3.0,6.0,0.9146858006715776,0.9196716248989104,0.9333303719758989,0.8459246158599854,0.9433513879776,0.9603548049926758,203.05229187011705,203.0524220602468,21.941761101225,28.46897527074,0.8682141304016113,0.9397015571594238,0.8000167608261108,0.9698085784912108,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3269,203.022517929779,0.5712573865400553,105.35874321558,105.77437212564,106.05127408602,5.0,5.0,0.4660000264947789,0.5637080669403076,0.5698481798171997,0.3701033890247345,0.5272120237350464,0.6853340268135071,203.0224085035788,203.0225915260534,105.280143857964,106.724930931108,0.3772474109173859,0.5722506880760193,0.3658159971237182,0.6933811902999878,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3268,202.979995727539,0.5708584661614485,18.11707123614,18.53365817166,18.577000642785,18.0,18.0,0.3111681416630745,0.3888212889432907,0.4719480582508559,0.2984804511070251,0.3928900361061096,0.5060305595397949,202.9799192572344,202.9801528930667,18.046295178915,19.024727941518,0.2801732127292962,0.5171087010037416,0.2246213555335998,0.6323509812355042,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3266,202.179976234332,0.7227937825066515,32.210857416165,42.35195996856,52.819963778025,6.0,42.0,0.7667311728000641,0.900617778301239,0.903596431016922,0.7100353240966797,0.8450862765312195,0.9955463409423828,202.1797480591675,202.18009966774585,26.171884358868,74.25812280275397,0.6689079642295838,0.9054600954055786,0.6204835772514343,0.9987818002700806,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3267,202.179931640625,0.1509426664419715,204.03833916282,204.21693613626,204.42389812566,3.0,3.0,0.9948326945304872,0.9957205057144164,0.9964355826377868,0.9932298064231871,0.9953749775886536,0.998038411140442,202.1798904418947,202.1799453735351,203.895461584068,204.58946771718,0.9943000078201294,0.996864628791809,0.9925147294998168,0.9989262223243712,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3264,202.143613974052,0.3286112490907519,176.67043306923,176.82716419794,177.40499165154,7.0,7.0,0.7607140209854704,0.7936622186858383,0.831320807642826,0.7953577041625977,0.8594374656677246,0.8924019932746887,202.1434631080206,202.1436814918526,176.44139239884,177.860755492194,0.741982674348334,0.8337070092223612,0.7426290512084961,0.9411014914512634,669.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3263,202.1436031779125,0.4500883286785483,151.43173703050502,152.30382528399,152.820347095485,11.0,12.0,0.972552216433486,0.9790933359526108,0.9823367703168456,0.9750717878341676,0.9821265935897828,0.9864894151687622,202.1435416273907,202.14368526893333,150.94731656407498,154.59117372132602,0.9717191467163648,0.982514374430387,0.9654637575149536,0.9909605979919434,668.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3265,202.14353382431,0.3258241000731519,133.63029410934,133.69364216424,133.85707118604,5.0,5.0,0.4732606676956971,0.4966722932466053,0.5135298206513338,0.5652107000350952,0.5870978832244873,0.6537047028541565,202.1435223504324,202.1436490022226,132.963850093836,134.178823162056,0.4272851679798558,0.5190820005036946,0.5292285084724426,0.6599915623664856,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3262,201.159545898438,0.2654895732859267,135.58941760158,136.22438314056,136.22750761605,3.0,3.0,0.9846850984293628,0.985346855352823,0.9882792610702232,0.9825602769851683,0.989974856376648,0.9930531978607178,201.1594772338866,201.1595733642582,135.08144517039602,136.230007196442,0.9842880442752866,0.9900387045006634,0.9800887703895568,0.994079291820526,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3261,201.159439086914,0.8154326873255837,119.28552612159,119.85170903301,120.740715886125,12.0,12.0,0.9205504188982832,0.9367742671522024,0.946458422636362,0.9029836654663086,0.9491393566131592,0.976368248462677,201.159279632568,201.1595664978032,118.807320691107,121.575206542971,0.9041519818290767,0.9488200842601756,0.8691096901893616,0.9861240983009338,666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3260,201.111968994141,0.5783523865300725,107.90340622758,254.4931396494,463.97096850966,44.0,2004.0,0.6188296675682068,0.7111802399158478,0.7589751780033112,0.5660514831542969,0.6917415857315063,0.8077744841575623,201.111831665039,201.112121582031,28.317803240769,524.9841457138081,0.5303673505783081,0.7787898778915405,0.4491332173347473,0.8960824012756348,665.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3279,201.1093673706055,1.395932669164819,116.852412069795,117.78010668849,118.92742493247,36.0,48.0,0.8636966794729233,0.9192601144313812,0.9289605021476746,0.8445426821708679,0.920781135559082,0.967354655265808,201.1090629577633,201.11017837524383,116.042598272313,122.593803907392,0.8184477090835571,0.9302230298519134,0.7562624216079712,0.9787092208862304,684.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3278,201.023559570313,0.6432324688362149,454.4791866789,480.86495711898,505.33479657267,16.0,163.0,0.3745967447757721,0.4683350026607513,0.5214371681213379,0.2874071002006531,0.4679340124130249,0.5814222693443298,201.023406982422,201.023696899414,433.3238158235339,531.6992521295759,0.2326809585094452,0.5574062824249267,0.1453710198402404,0.6692864894866943,683.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3277,201.023486850382,0.4933857732861109,10.865154768,16.27534511184,47.656158710460005,19.0,39.0,0.2455133870244026,0.4159629642963409,0.4642758071422577,0.1772561073303222,0.3392031490802765,0.5535193085670471,201.0233901977541,201.02360534668,4.973520828222,62.127071286222005,0.1892758578062057,0.5233670711517334,0.0,0.6727030873298645,682.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3276,200.983505249023,0.3796030221489626,395.993971909065,396.39607968426,396.658498610025,32.0,32.0,0.7342954277992249,0.77908656001091,0.8333146572113037,0.664246678352356,0.7854156494140625,0.9446010589599608,200.98345260620096,200.98361892700203,395.508922291767,397.008342469704,0.6795551002025604,0.8562610387802124,0.5476312637329102,0.9749907851219176,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3275,200.946975708008,0.5315408337689045,124.212258721335,141.46686461067,164.4443080077,4.0,34.0,0.8111407458782196,0.8270947337150574,0.8392093479633331,0.7826895713806152,0.8294422626495361,0.8641123175621033,200.9468528747556,200.9470779418943,104.93784138057,187.548027325626,0.7684571444988251,0.8498803973197937,0.7228435277938843,0.8876161575317383,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3274,200.200714111328,0.6097396433308916,475.9998639474,496.43959274388,521.8063841709901,11.0,60.0,0.4477341994643211,0.516600638628006,0.5668988972902298,0.380767285823822,0.5141952633857727,0.6201635003089905,200.200576782227,200.2008682250979,450.674426401605,534.8143004665139,0.3141846239566803,0.6002485036849976,0.203902468085289,0.7025811076164246,679.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3273,200.200698852539,0.6097396896617332,44.084051157000005,72.9160220871,98.38684918977,35.0,171.0,0.5770048499107361,0.6976179480552673,0.7505801916122437,0.5175228118896484,0.6636252403259277,0.807214617729187,200.200561523438,200.200820922852,11.50954666233,134.74673714733,0.4657502472400665,0.7628305554389954,0.3945538401603699,0.8756052255630493,678.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3272,199.180321037524,0.5362554064053935,431.30922033882,468.9394841442,503.33672216034,59.0,1609.0,0.8536849021911621,0.883628249168396,0.905810534954071,0.8560060262680054,0.9016395807266236,0.935891568660736,199.18019596730025,199.1804532171928,403.093639064784,533.838845754624,0.8137273550033569,0.9134912729263306,0.7978944182395935,0.9603439569473268,677.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3259,199.180292815188,0.5249499524419247,57.68653389312,110.36411061384,170.68530818319002,60.0,2448.0,0.8810243457555771,0.9147321581840516,0.9223419576883316,0.8751261830329895,0.9418256282806396,0.972019612789154,199.18015535205024,199.1804161804033,9.880345309734016,223.96383673047603,0.8072015881538391,0.9257196366786956,0.7116165161132812,0.9830853939056396,664.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3258,199.14404296875,0.1532437401990493,116.85163226223,116.91427328682,117.09343614675,3.0,3.0,0.9978516700314152,0.9980645173812898,0.99832063491982,0.998515486717224,0.9989716410636902,0.9992763996124268,199.1440017700197,199.1440567016601,116.801519442558,117.236766434694,0.9977239616214904,0.9984743054429384,0.998363435268402,0.999377965927124,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3257,199.1439590454105,0.3639540379024299,129.16526314116,129.45835318662,129.61289748051,4.0,4.0,0.719026203648577,0.8056150427859307,0.8097630485125892,0.7358384132385254,0.872846245765686,0.9954163432121276,199.143808746338,199.1440185546876,128.81932240821598,129.62632840968598,0.568076145427346,0.8123196065945688,0.7272229194641113,0.9967143535614014,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3256,199.143806777223,0.3037202347314994,78.26056161021,80.03693618867999,81.15092691279,27.0,34.0,0.7909496026715257,0.8234189698530052,0.8508824151964808,0.83384770154953,0.9155150651931764,0.9521214962005616,199.14370326749463,199.1439109802245,76.360961390478,85.733867324328,0.725584145932814,0.8560516523359137,0.7123313546180725,0.972395956516266,661.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3255,199.13020324707,0.6896447638253806,163.24195733164498,164.14704814053,164.95127149917,15.0,16.0,0.9634092152118684,0.9704301357269288,0.9762683361768724,0.9555521607398988,0.9758121967315674,0.982723832130432,199.1301345825195,199.1303749084473,162.7576173792,166.221325005045,0.9506580531597136,0.9774796068668364,0.9337081909179688,0.9876734614372252,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3254,199.093795776367,0.613129663537818,175.73585918046,178.91463115308,184.55173518756,40.0,97.0,0.8447731137275696,0.8684003949165344,0.8759818077087402,0.6854935884475708,0.939789891242981,0.9663518667221068,199.0936218261722,199.093948364258,120.581700159048,194.810703826884,0.6030998229980469,0.8803814649581909,0.3913043141365051,0.9774474501609802,659.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3253,199.072780232509,0.614519067467508,203.149894381515,203.67542865372,204.04943301771,14.0,14.0,0.9722618013620375,0.976325124502182,0.9768376797437668,0.9726048707962036,0.9767503142356871,0.9805593490600586,199.0726669311527,199.07289158969616,202.674319101315,204.310884119025,0.9702492833137512,0.9773331999778748,0.9443926811218262,0.9832473397254944,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3252,199.057540893555,0.4599310032552055,98.38471558188,98.60474612808,98.77427520846,3.0,3.0,0.9690545201301576,0.9698433876037598,0.9719406366348268,0.9661683440208436,0.9724600315093994,0.9748266935348512,199.0574172973632,199.0575820922853,98.20869114492,98.909898472764,0.968581199645996,0.9731989860534668,0.9640710949897766,0.975615620613098,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3251,199.044281005859,0.5749520554020445,401.31489613149,405.8439131031,411.39933266736,18.0,39.0,0.9674983024597168,0.974258542060852,0.9786474406719208,0.9663171768188475,0.9756007194519044,0.9829886555671692,199.0441726684571,199.0444061279298,400.13818647957,416.818150020588,0.961882710456848,0.982802438735962,0.9554900527000428,0.9879130125045776,656.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3250,199.044189453125,0.6899427778895645,75.44017102812,102.92289807894,128.66046216582,14.0,113.0,0.8469741940498352,0.8627204298973083,0.8680447936058044,0.7032806873321533,0.945395827293396,0.9731863737106324,199.0440155029294,199.0443481445316,56.280689741148,152.27537577248398,0.5990041851997375,0.8743775248527527,0.3808852732181549,0.9819561243057252,655.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
